chr,start,end,name,score,strand,reads,bases_covered,region_length,FPKM
II,563202,564570,YBR162C,0,-,21,1006,1368,2.0523836228587515
II,565230,565428,YBR162W-A,0,+,1,58,198,0.6752430966981174
II,565722,567480,YBR163W,0,+,40,1663,1758,3.042050811063191
II,567874,568426,YBR164C,0,-,45,552,552,10.899304332572873
II,568851,569685,YBR165W,0,+,61,834,834,9.778880242110146
II,569841,571200,YBR166C,0,-,154,1359,1359,15.150487494127297
II,571467,571890,YBR167C,0,-,61,423,423,19.280345441890926
II,572370,573612,YBR168W,0,+,148,1242,1242,15.93182262934109
II,573914,575996,YBR169C,0,-,126,2082,2082,8.091241487235655
II,576343,578086,YBR170C,0,-,160,1743,1743,12.2729210002274
II,578363,578984,YBR171W,0,+,61,621,621,13.132988924186574
II,579149,581372,YBR172C,0,-,290,2223,2223,17.44150184993518
II,581725,582172,YBR173C,0,-,154,447,447,46.06154922711185
II,582337,582652,YBR174C,0,-,40,315,315,16.97754071698124
II,582407,583355,YBR175W,0,+,112,948,948,15.79556003415343
II,583719,584658,YBR176W,0,+,67,939,939,9.539696401275002
II,584806,586162,YBR177C,0,-,62,1356,1356,6.1130414860369395
II,586070,586445,YBR178W,0,+,19,375,375,6.774038746075514
II,586546,589114,YBR179C,0,-,770,2568,2568,40.088614689484025
II,589740,591459,YBR180W,0,+,107,1719,1719,8.322106018991457
II,591711,592774,YBR181C,0,-,61,1063,1063,7.672235298137218
II,593505,594864,YBR182C,0,-,46,1338,1359,4.525470290453608
II,595360,595555,YBR182C-A,0,-,30,195,195,20.56894356095804
II,596114,597065,YBR183W,0,+,143,951,951,20.103925383712404
II,597362,598934,YBR184W,0,+,675,1572,1572,57.40854953797926
II,599122,599959,YBR185C,0,-,444,837,837,70.9223071886797
II,600552,602360,YBR186W,0,+,611,1808,1808,45.182278402845604
II,602633,603476,YBR187W,0,+,210,843,843,33.3055847695228
II,603684,604107,YBR188C,0,-,97,423,423,30.658909964974097
II,604507,605508,YBR189W,0,+,199,1001,1001,26.57934914695227
II,605965,606277,YBR190W,0,+,62,312,312,26.568218766237468
II,606269,607140,YBR191W,0,+,129,871,871,19.80144566689244
II,607148,607223,YBR191W-A,0,+,15,75,75,26.73962662924545
II,607651,608785,YBR192W,0,+,99,1134,1134,11.672059242924602
II,609081,609753,YBR193C,0,-,41,670,672,8.157177766362079
II,610037,610409,YBR194W,0,+,22,372,372,7.9068788419811815
II,610613,611882,YBR195C,0,-,33,1234,1269,3.476783604275413
II,612235,613900,YBR196C,0,-,6,600,1665,0.4817950744008189
II,614023,614173,YBR196C-A,0,-,0,0,150,0.0
II,614525,614630,YBR196C-B,0,-,0,0,105,0.0
II,615202,615856,YBR197C,0,-,6,501,654,1.2265883774883235
II,616126,618523,YBR198C,0,-,11,931,2397,0.6135500478133082
II,618908,620303,YBR199W,0,+,11,806,1395,1.0542505122641574
II,620871,622527,YBR200W,0,+,10,931,1656,0.8073558764868796
II,622982,623147,YBR200W-A,0,+,2,112,165,1.620583432075482
II,623575,624211,YBR201W,0,+,3,7,636,0.6306515714444682
II,624492,624696,YBR201C-A,0,-,5,179,204,3.2769150280938053
II,625771,628309,YBR202W,0,+,46,2155,2538,2.4232128151010457
II,629167,631942,YBR203W,0,+,170,2775,2775,8.190516264813922
II,632253,633381,YBR204C,0,-,55,1128,1128,6.5189692580164
II,633621,634836,YBR205W,0,+,122,1215,1215,13.42483312250183
II,634600,634924,YBR206W,0,+,42,324,324,17.33123948191835
II,635145,636543,YBR207W,0,+,182,1398,1398,17.405622483986665
II,636702,642210,YBR208C,0,-,402,5508,5508,9.757924750323776
II,642582,642900,YBR209W,0,+,35,318,318,14.715203333704258
II,645549,645978,YBR210W,0,+,89,429,429,27.736908741291902
II,646157,647132,YBR211C,0,-,165,975,975,22.625837917053843
II,647885,649904,YBR212W,0,+,125,2019,2019,8.277497099196834
II,650367,651192,YBR213W,0,+,36,825,825,5.834100355471735
II,651414,652998,YBR214W,0,+,48,1582,1584,4.051458580188704
II,653355,655317,YBR215W,0,+,122,1962,1962,8.313543447420859
II,655575,657600,YBR216C,0,-,148,2025,2025,9.7715178793292
II,657831,658392,YBR217W,0,+,32,561,561,7.626274974472856
II,658706,662249,YBR218C,0,-,56,1125,3543,2.1132078623168855
II,662498,663303,YBR219C,0,-,1,78,805,0.1660846374487295
II,662994,664677,YBR220C,0,-,0,0,1683,0.0
II,665152,666253,YBR221C,0,-,0,0,1101,0.0
II,666537,666642,YBR221W-A,0,+,0,0,105,0.0
II,666719,668351,YBR222C,0,-,0,0,1632,0.0
II,668662,670297,YBR223C,0,-,0,0,1635,0.0
II,668720,668840,YBR223W-A,0,+,0,0,120,0.0
II,670124,670640,YBR224W,0,+,0,0,516,0.0
II,670626,673329,YBR225W,0,+,68,1971,2703,3.3634750477038304
II,673154,673565,YBR226C,0,-,17,411,411,5.53009309850575
II,673571,675134,YBR227C,0,-,69,1563,1563,5.902220849065695
II,675312,676227,YBR228W,0,+,66,915,915,9.64379976792459
II,676356,679221,YBR229C,0,-,211,2865,2865,9.846529177610455
II,679548,680050,YBR230C,0,-,25,502,502,6.658273563059126
II,680361,680562,YBR230W-A,0,+,13,201,201,8.647142939805743
II,682178,683090,YBR231C,0,-,11,739,912,1.612587132246162
II,683372,683732,YBR232C,0,-,1,140,360,0.3713837031839646
II,683427,684669,YBR233W,0,+,3,385,1242,0.3229423505947518
II,684976,685261,YBR233W-A,0,+,2,121,285,0.9382325133068579
II,685437,686592,YBR234C,0,-,4,244,1155,0.463023837735852
II,686900,690263,YBR235W,0,+,24,2182,3363,0.9541347592951097
II,690382,691693,YBR236C,0,-,10,755,1311,1.0198179492465846
II,691968,694518,YBR237W,0,+,13,1050,2550,0.6815983258435114
II,695106,697302,YBR238C,0,-,84,2196,2196,5.1141362405660695
II,698353,699943,YBR239C,0,-,117,1590,1590,9.838164514533704
II,700489,701842,YBR240C,0,-,76,1353,1353,7.510020782788819
II,702588,704055,YBR241C,0,-,93,1467,1467,8.475750772051217
II,704669,705386,YBR242W,0,+,57,717,717,10.628721881917647
II,705446,706793,YBR243C,0,-,72,1347,1347,7.146448096903016
II,707527,708016,YBR244W,0,+,52,489,489,14.217388391827846
II,708149,711539,YBR245C,0,-,93,3144,3390,3.6678248916221636
II,711590,712754,YBR246W,0,+,10,835,1164,1.1486093912906121
II,713003,714455,YBR247C,0,-,26,1146,1452,2.3940437064751436
II,714806,716465,YBR248C,0,-,15,1117,1659,1.2088438801648034
II,716881,717994,YBR249C,0,-,16,945,1113,1.9219857415450459
II,719032,720604,YBR250W,0,+,25,1391,1572,2.1262425754807133
II,721389,722313,YBR251W,0,+,15,759,924,2.170424239386806
II,722610,723054,YBR252W,0,+,7,341,444,2.107853450503583
II,723269,723635,YBR253W,0,+,8,366,366,2.9223635660377543
II,723735,724263,YBR254C,0,-,3,250,528,0.7596484837853821
II,724455,726540,YBR255W,0,+,84,1685,2085,5.386399608768868
II,726617,727074,YBR255C-A,0,-,54,457,457,15.798028861917443
II,727385,728102,YBR256C,0,-,82,717,717,15.290442005565739
II,728884,729724,YBR257W,0,+,170,840,840,27.05795551768885
II,729733,730162,YBR258C,0,-,115,429,429,35.83982590166931
II,730386,732453,YBR259W,0,+,807,2067,2067,52.198545451865215
II,732638,734639,YBR260C,0,-,1218,2001,2001,81.38147234987746
II,734831,735530,YBR261C,0,-,383,699,699,73.25663089414168
II,735719,736040,YBR262C,0,-,192,321,321,79.96897683512658
II,736263,737736,YBR263W,0,+,698,1473,1473,63.35458040466166
II,737769,738369,YBR264C,0,-,279,600,600,62.16963191299567
II,738581,739544,YBR265W,0,+,384,963,963,53.312651223417724
II,739840,741022,YBR267W,0,+,250,1182,1182,28.277946942941465
II,739935,740388,YBR266C,0,-,102,453,453,30.104215410408784
II,741298,741616,YBR268W,0,+,52,318,318,21.862587810074896
II,742159,742576,YBR269C,0,-,15,417,417,4.809285364972204
II,742760,744398,YBR270C,0,-,16,1153,1638,1.3059646705370183
II,744851,746111,YBR271W,0,+,36,1260,1260,3.8199466613207784
II,746360,747803,YBR272C,0,-,129,1443,1443,11.95222396109724
II,748060,749371,YBR273C,0,-,201,1311,1311,20.498340779856353
II,749593,751177,YBR274W,0,+,206,1584,1584,17.387509739976522
II,751355,757106,YBR275C,0,-,765,5751,5751,17.78457170176732
II,757619,760043,YBR276C,0,-,46,1989,2424,2.537175794029065
II,760214,760616,YBR277C,0,-,9,373,402,2.993241786855834
II,760293,760899,YBR278W,0,+,24,577,606,5.2949755701476136
II,761256,762594,YBR279W,0,+,132,1338,1338,13.189950355233181
II,762783,764697,YBR280C,0,-,146,1914,1914,10.198499184612945
II,764969,767606,YBR281C,0,-,289,2637,2637,14.65254473995437
II,768239,768680,YBR282W,0,+,81,441,441,24.556799965633576
II,768942,770415,YBR283C,0,-,252,1473,1473,22.873000375321975
II,771238,773632,YBR284W,0,+,119,2394,2394,6.645813635923577
II,773921,774356,YBR285W,0,+,16,435,435,4.917632483539394
II,774699,776313,YBR286W,0,+,37,1589,1614,3.0649510076892246
II,776570,777854,YBR287W,0,+,46,1284,1284,4.789808508353936
II,778011,779463,YBR288C,0,-,35,1302,1452,3.2227511433319243
II,779666,782384,YBR289W,0,+,47,2017,2718,2.3119250396882562
II,782590,783556,YBR290W,0,+,24,868,966,3.32169274897459
II,783672,784572,YBR291C,0,-,42,900,900,6.239246213490605
II,784701,785073,YBR292C,0,-,26,372,372,9.344493176886852
II,787005,788430,YBR293W,0,+,794,1425,1425,74.49566155656451
II,789234,791814,YBR294W,0,+,1660,2580,2580,86.02282985377413
II,792848,796499,YBR295W,0,+,2237,3651,3651,81.9180289915394
II,796797,798522,YBR296C,0,-,991,1725,1725,76.80860866545578
II,800122,800242,YBR296C-A,0,-,117,120,120,130.35567981757157
II,800522,801929,YBR297W,0,+,375,1407,1407,35.63383079590279
II,802630,804475,YBR298C,0,-,179,1845,1845,12.971255194132617
II,805034,805256,YBR298C-A,0,-,22,222,222,13.249364546022521
II,805350,807105,YBR299W,0,+,202,1755,1755,15.388617034494533
II,808599,809097,YBR300C,0,-,62,498,498,16.645149106558414
II,809056,809419,YBR301W,0,+,42,363,363,15.469205487993236
II,810339,811479,YBR302C,0,-,35,1140,1140,4.104767245717503
III,1391,2135,YCL076W,0,+,1,111,744,0.17970179186320867
III,6478,8326,YCL073C,0,-,15,1439,1848,1.085212119693403
III,9705,11082,YCL069W,0,+,9,773,1377,0.8738440074916813
III,11502,12285,YCL068C,0,-,75,729,783,12.806334592550503
III,12385,13018,YCL067C,0,-,151,633,633,31.89323555304947
III,13281,13809,YCL066W,0,+,56,528,528,14.180105030660465
III,13750,14119,YCL065W,0,+,40,369,369,14.493022563276668
III,15797,16880,YCL064C,0,-,1,32,1083,0.12345164648774447
III,17289,18561,YCL063W,0,+,2,300,1272,0.2102171904814894
III,18815,22106,YCL061C,0,-,4,319,3291,0.16250152919626526
III,22428,23379,YCL059C,0,-,0,0,951,0.0
III,23522,23981,YCL058C,0,-,0,0,459,0.0
III,23583,23925,YCL058W-A,0,+,0,0,342,0.0
III,24031,24325,YCL057C-A,0,-,0,0,294,0.0
III,24767,26906,YCL057W,0,+,0,0,2139,0.0
III,26924,27359,YCL056C,0,-,0,0,435,0.0
III,27928,28936,YCL055W,0,+,4,412,1008,0.5305481474056637
III,30909,30996,YCL054W-A,0,+,0,0,87,0.0
III,31448,33974,YCL054W,0,+,11,1132,2526,0.5822167318323436
III,34142,35393,YCL052C,0,-,10,1095,1251,1.068730081104934
III,35864,37616,YCL051W,0,+,6,805,1752,0.45787031899392894
III,37835,38801,YCL050C,0,-,5,464,966,0.6920193227030396
III,39785,40724,YCL049C,0,-,12,767,939,1.7086023405268658
III,41487,41727,YCL048W-A,0,+,3,145,240,1.6712266643278406
III,42164,43556,YCL048W,0,+,28,1320,1392,2.689330264435606
III,43660,44437,YCL047C,0,-,5,395,777,0.8603483471443195
III,44622,46905,YCL045C,0,-,2,300,2283,0.11712495238390473
III,46639,46963,YCL046W,0,+,0,0,324,0.0
III,47110,48364,YCL044C,0,-,2,262,1254,0.21323466211519498
III,48652,50221,YCL043C,0,-,2,293,1569,0.17042464390851148
III,50132,50627,YCL041C,0,-,0,0,495,0.0
III,50583,50943,YCL042W,0,+,0,0,360,0.0
III,50837,52340,YCL040W,0,+,0,0,1503,0.0
III,52644,54882,YCL039W,0,+,6,772,2238,0.35844003524457707
III,54940,56527,YCL038C,0,-,3,319,1587,0.25273749176980576
III,57373,58678,YCL037C,0,-,2,300,1305,0.20490135348080804
III,59025,60726,YCL036W,0,+,2,275,1701,0.1571994510831596
III,60840,61173,YCL035C,0,-,0,0,333,0.0
III,61657,62722,YCL034W,0,+,0,0,1065,0.0
III,62775,63282,YCL033C,0,-,0,0,507,0.0
III,63440,64481,YCL032W,0,+,4,546,1041,0.5137296182371844
III,64674,65568,YCL031C,0,-,8,541,894,1.1964038760288793
III,65933,68333,YCL030C,0,-,6,405,2400,0.3342453328655681
III,68598,69921,YCL029C,0,-,0,0,1323,0.0
III,70149,71367,YCL028W,0,+,1,9,1218,0.10976858222186145
III,71802,73341,YCL027W,0,+,0,0,1539,0.0
III,73404,73986,YCL026C-B,0,-,0,0,582,0.0
III,74703,75285,YCL026C-A,0,-,0,0,582,0.0
III,76017,77919,YCL025C,0,-,4,325,1902,0.2811737815903833
III,78948,79296,YCL023C,0,-,12,348,348,4.610280453318181
III,79161,82275,YCL024W,0,+,19,1424,3114,0.8157561110399222
III,81569,82085,YCL022C,0,-,3,370,516,0.7773147275943445
III,83619,83997,YCL021W-A,0,+,18,378,378,6.366577768867964
III,91323,92418,YCL018W,0,+,230,1095,1095,28.082712898294307
III,92776,94270,YCL017C,0,-,64,717,1494,5.727363133439454
III,94620,95763,YCL016C,0,-,12,729,1143,1.4036549411677401
III,96280,101191,YCL014W,0,+,113,4233,4911,3.076336600595333
III,101316,101788,YCL012C,0,-,5,391,472,1.4162937833286786
III,102074,103358,YCL011C,0,-,15,1166,1284,1.561894078811066
III,103570,104350,YCL010C,0,-,0,0,780,0.0
III,104618,105548,YCL009C,0,-,0,0,930,0.0
III,105695,106853,YCL008C,0,-,2,27,1158,0.2309121470573873
III,106973,107366,YCL007C,0,-,5,193,393,1.7009940603845706
III,107022,107417,YCL005W-A,0,+,3,195,395,1.0154288593384349
III,108020,108791,YCL005W,0,+,7,598,771,1.2138611310293006
III,109104,110670,YCL004W,0,+,21,1266,1566,1.7928868429570703
III,110807,111675,YCL002C,0,-,31,868,868,4.774933326650974
III,111915,112482,YCL001W,0,+,10,323,567,2.357991766247394
III,113079,113541,YCL001W-A,0,+,6,403,462,1.736339391509445
III,113769,114024,YCL001W-B,0,+,3,171,255,1.5729192134850265
III,115684,115999,YCR001W,0,+,10,21,315,4.24438517924531
III,117379,118348,YCR002C,0,-,13,768,969,1.793679804851346
III,118619,119171,YCR003W,0,+,2,151,552,0.4844135258921277
III,119574,120318,YCR004C,0,-,20,549,744,3.5940358372641734
III,120945,122328,YCR005C,0,-,8,269,1383,0.7733803797323341
III,122529,123003,YCR006C,0,-,11,246,474,3.1026992924229955
III,126010,126730,YCR007C,0,-,149,720,720,27.66808588720536
III,128469,130281,YCR008W,0,+,303,1812,1812,22.356807032730053
III,130744,131542,YCR009C,0,-,180,798,798,30.157473642006146
III,132272,133124,YCR010C,0,-,82,852,852,12.867660701866942
III,133723,136873,YCR011C,0,-,38,1862,3150,1.6128663681132176
III,137745,138996,YCR012W,0,+,9,791,1251,0.9618570729944407
III,138401,139049,YCR013C,0,-,4,212,648,0.825297118186588
III,139184,140933,YCR014C,0,-,33,1378,1749,2.5226062857778726
III,141216,142170,YCR015C,0,-,54,954,954,7.567818857333618
III,143633,144506,YCR016W,0,+,64,683,873,9.80146680567989
III,144772,147634,YCR017C,0,-,23,1636,2862,1.0744434180165012
III,148237,148903,YCR018C,0,-,7,323,666,1.4052356336690552
III,151607,151862,YCR018C-A,0,-,26,222,255,13.63196651687023
III,152836,153928,YCR019W,0,+,84,1092,1092,10.28447178047902
III,154011,154659,YCR020C,0,-,44,648,648,9.078268300052468
III,154829,155096,YCR020C-A,0,-,14,267,267,7.010389003922028
III,155319,155556,YCR020W-B,0,+,57,237,237,32.15524721238377
III,156108,157107,YCR021C,0,-,134,999,999,17.933483324919372
III,157420,157765,YCR022C,0,-,56,345,345,21.701725959967323
III,158537,160373,YCR023C,0,-,252,1836,1836,18.35072415732531
III,160743,162222,YCR024C,0,-,160,1479,1479,14.46362495158645
III,162598,162865,YCR024C-B,0,-,25,267,267,12.518551792717908
III,162944,163067,YCR024C-A,0,-,20,123,123,21.739533844915
III,163445,163856,YCR025C,0,-,22,411,411,7.1565910686545005
III,164110,166339,YCR026C,0,-,78,2207,2229,4.678534941859904
III,167369,167999,YCR027C,0,-,10,594,630,2.122192589622655
III,170885,172424,YCR028C,0,-,470,1539,1539,40.83048900502067
III,172949,173440,YCR028C-A,0,-,183,491,491,49.830465103380014
III,173825,176438,YCR030C,0,-,718,2613,2613,36.737565862606644
III,177499,178220,YCR031C,0,-,151,721,721,28.000579896089203
III,179519,186023,YCR032W,0,+,844,6504,6504,17.349511742837606
III,186488,190169,YCR033W,0,+,84,3357,3681,3.050976143516188
III,190591,191635,YCR034W,0,+,118,1044,1044,15.111474819209594
III,191833,193018,YCR035C,0,-,264,1185,1185,29.785913207260755
III,193296,194298,YCR036W,0,+,168,1002,1002,22.41645346164289
III,194413,197185,YCR037C,0,-,524,2772,2772,25.273384476415252
III,197620,199549,YCR038C,0,-,1493,1929,1929,103.4791668156129
III,199292,199418,YCR038W-A,0,+,209,126,126,221.76912561556742
III,199545,200178,YCR039C,0,-,252,633,633,53.22579708191038
III,200441,200969,YCR040W,0,+,101,528,528,25.574832287441197
III,200910,201243,YCR041W,0,+,330,333,333,132.4936454602252
III,201173,205397,YCR042C,0,-,3013,4224,4224,95.36753673522318
III,206260,206644,YCR043C,0,-,145,384,384,50.48497215157018
III,206876,207950,YCR044C,0,-,4,389,1074,0.4979446299673268
III,208134,209610,YCR045C,0,-,5,372,1476,0.45290695510239587
III,208750,209101,YCR045W-A,0,+,3,177,351,1.142719086719891
III,209913,210423,YCR046C,0,-,5,455,510,1.3107660112375221
III,210717,211545,YCR047C,0,-,10,676,828,1.6147117529737591
III,211300,211507,YCR047W-A,0,+,6,207,207,3.8753082071370217
III,211870,212317,YCR049C,0,-,8,382,447,2.3928077520577586
III,211928,213761,YCR048W,0,+,28,1542,1833,2.042306452861082
III,213463,213772,YCR050C,0,-,9,266,309,3.894120382899823
III,214070,214739,YCR051W,0,+,17,607,669,3.3974114551358197
III,214993,216445,YCR052W,0,+,97,1452,1452,8.93162459723419
III,216696,218241,YCR053W,0,+,124,1545,1545,10.730465055101734
III,218375,220067,YCR054C,0,-,164,1692,1692,12.958920706844722
III,220456,223228,YCR057C,0,-,78,2718,2772,3.762068681603797
III,223453,224230,YCR059C,0,-,42,777,777,7.226926116012284
III,224398,224734,YCR060W,0,+,44,336,336,17.508088864386902
III,225562,227458,YCR061W,0,+,384,1896,1896,27.078102915691595
III,228094,228505,YCR064C,0,-,152,411,411,49.445538292522
III,228317,228791,YCR063W,0,+,200,474,474,56.41271440769082
III,229309,231004,YCR065W,0,+,1020,1695,1695,80.45551375171198
III,231499,232963,YCR066W,0,+,1133,1464,1464,103.46993501002423
III,233124,236322,YCR067C,0,-,841,3198,3198,35.15951531456445
III,237213,238776,YCR068W,0,+,112,1563,1563,9.58041645065736
III,239054,240011,YCR069W,0,+,49,957,957,6.845567945836087
III,240102,240543,YCR071C,0,-,17,437,441,5.15389628908359
III,240804,242352,YCR072C,0,-,42,1548,1548,3.6274687287736076
III,242587,246583,YCR073C,0,-,55,2483,3996,1.8401895202809055
III,246962,247910,YCR073W-A,0,+,6,240,948,0.8461907161153623
III,248032,248815,YCR075C,0,-,4,331,783,0.6830045116026935
III,248974,249202,YCR075W-A,0,+,2,209,228,1.1727906416335725
III,249292,250045,YCR076C,0,-,4,338,753,0.7102158467263068
III,250237,252628,YCR077C,0,-,4,450,2391,0.2236689805875822
III,252844,254173,YCR079W,0,+,12,813,1329,1.2072066198304945
III,254370,258654,YCR081W,0,+,121,3769,4284,3.7762544609461948
III,258414,258651,YCR081C-A,0,-,9,237,237,5.0771442966921745
III,258882,259269,YCR082W,0,+,11,387,387,3.800205334905684
III,259577,259961,YCR083W,0,+,15,373,384,5.222583326024502
III,260310,262452,YCR084C,0,-,20,1129,2142,1.2483485821309734
III,262915,263269,YCR085W,0,+,12,354,354,4.532140106651771
III,263391,263964,YCR086W,0,+,25,573,573,5.833251882470648
III,263975,264491,YCR087W,0,+,9,461,516,2.3319441827830336
III,264005,264467,YCR087C-A,0,-,8,420,462,2.31511918867926
III,265067,266846,YCR088W,0,+,51,1717,1779,3.832830123922198
III,267433,272263,YCR089W,0,+,262,4800,4830,7.2523625019278555
III,272314,272863,YCR090C,0,-,47,549,549,11.445923966981203
III,274403,276566,YCR091W,0,+,238,2163,2163,14.711121446510441
III,276763,279820,YCR092C,0,-,395,3057,3057,17.27535577126587
III,280116,286443,YCR093W,0,+,749,6327,6327,15.827390821325148
III,286761,287937,YCR094W,0,+,260,1176,1176,29.55911106974412
III,288169,289258,YCR095C,0,-,189,1089,1089,23.203808231989854
III,289638,289797,YCR095W-A,0,+,18,159,159,15.135637714667237
III,293178,293538,YCR096C,0,-,154,360,360,57.193090290330545
III,293834,294321,YCR097W,0,+,519,487,487,142.48322608396703
III,294438,294705,YCR097W-A,0,+,107,267,267,53.579401672832645
III,297048,298605,YCR098C,0,-,97,1524,1557,8.329299239039205
III,300831,301299,YCR099C,0,-,25,468,468,7.141994291999319
III,301270,302221,YCR100C,0,-,34,951,951,4.7799542870365155
III,302481,303030,YCR101C,0,-,16,549,549,3.8964847547170054
III,304360,305467,YCR102C,0,-,6,488,1107,0.7246511281638334
III,306734,306932,YCR102W-A,0,+,1,71,198,0.6752430966981174
III,307800,308175,YCR104W,0,+,5,375,375,1.7826417752830301
III,309069,310155,YCR105W,0,+,10,681,1086,1.2311061983998826
III,310957,313456,YCR106W,0,+,37,1941,2499,1.9795241802362578
III,313889,314981,YCR107W,0,+,3,148,1092,0.3673025635885364
III,315996,316188,YCR108C,0,-,0,0,192,0.0
IV,1801,2953,YDL248W,0,+,29,1038,1152,3.365664810104679
IV,3761,3836,YDL247W-A,0,+,8,75,75,14.261134202264241
IV,5984,7814,YDL247W,0,+,107,1830,1830,7.817322539150992
IV,8682,9756,YDL246C,0,-,199,1074,1074,24.77274534087451
IV,11656,13360,YDL245C,0,-,1215,1704,1704,95.3305350778557
IV,16203,17226,YDL244W,0,+,2584,1023,1023,337.70867649056817
IV,17576,18566,YDL243C,0,-,2022,990,990,273.0683083047187
IV,18958,19312,YDL242W,0,+,839,354,354,316.872129123403
IV,20634,21006,YDL241W,0,+,728,372,372,261.6458089528318
IV,22470,22608,YDL240C-A,0,-,355,138,138,343.9336033834107
IV,22822,25876,YDL240W,0,+,4849,3054,3054,212.2797143503785
IV,26402,28775,YDL239C,0,-,669,2373,2373,37.69239404754573
IV,28984,30454,YDL238C,0,-,83,1470,1470,7.548942211657729
IV,30656,31829,YDL237W,0,+,211,1173,1173,24.04970681487975
IV,32295,33234,YDL236W,0,+,47,939,939,6.6920258337302245
IV,33414,33918,YDL235C,0,-,37,504,504,9.815140727004778
IV,34236,36477,YDL234C,0,-,110,2128,2241,6.562603590399374
IV,36796,38173,YDL233W,0,+,103,1377,1377,10.000659196849243
