name,region_length,reads,cpm_evseq,fpkm_evseq,gene_id,count,cpm_srr,fpkm_srr,srr_abundance,
YMR217W,1578,87,50.87267097,32.2387015,YMR217W,5082,1271.808373,806.4732865,not_preferential,
YBR009C,312,83,48.53369759,155.556723,YBR009C,998,249.7569374,803.0769693,not_preferential,
YLR333C,763,18,10.5253802,13.79473159,YLR333C,2434,609.126639,799.3787914,not_preferential,
YJL177W,872,16,9.355893511,10.72923568,YJL177W,2760,690.7105685,793.0086894,not_preferential,
YDR345C,1704,96,56.13536107,32.94328701,YDR345C,5333,1334.622993,783.6893678,not_preferential,
YLR262C-A,195,8,4.677946756,23.98947054,YLR262C-A,600,150.1544714,773.9921207,not_preferential,
YHR026W,642,10,5.847433445,9.108151783,YHR026W,1964,491.5056364,766.779464,not_preferential,
YIL052C,838,11,6.432176789,7.675628626,YIL052C,2548,637.6559886,761.8351118,not_preferential,
YER056C-A,763,38,22.22024709,29.12221113,YER056C-A,2307,577.3439426,757.669216,not_preferential,
YDL014W,984,69,40.34729077,41.00334428,YDL014W,2970,743.2646335,756.1186506,not_preferential,
YLL024C,1920,57,33.33037063,17.35956804,YLL024C,5797,1450.742451,755.9887709,not_preferential,
YDL046W,522,4,2.338973378,4.480791912,YDL046W,1572,393.4047151,755.0954225,not_preferential,
YDR226W,669,172,100.5758552,150.3376013,YDR226W,2014,504.018509,754.5187261,not_preferential,
YGR160W,612,79,46.19472421,75.48157551,YGR160W,1812,453.4665037,742.1710371,not_preferential,
YKR046C,852,6,3.508460067,4.117910876,YKR046C,2518,630.148265,740.4797474,not_preferential,
YHR072W,2196,12,7.016920133,3.195318822,YHR072W,946,236.7435499,739.8235935,not_preferential,
YER056C,1602,25,14.61858361,9.125208247,YER056C,4697,1175.459254,734.2031566,not_preferential,
YMR260C,462,3050,1783.467201,3860.318616,YMR260C,1352,338.3480756,733.9437648,not_preferential,
YOL052C,1191,25,14.61858361,12.27420958,YOL052C,540,135.1390243,730.4812123,not_preferential,
YMR230W,728,1225,716.310597,983.9431277,YMR230W,2120,530.545799,729.7741389,not_preferential,
YJR016C,1758,14,8.186406822,4.656659171,YJR016C,5118,1280.817641,728.9798754,not_preferential,
YOR122C,590,92,53.79638769,91.18031812,YOR122C,1712,428.4407584,727.4036646,not_preferential,
YMR205C,2880,100,58.47433445,20.30358835,YMR205C,8365,2093.403589,727.1287214,not_preferential,
YBL003C,399,13,7.601663478,19.05178817,YBL003C,1154,288.7971,725.6208543,not_preferential,
YLR264C-A,117,5,2.923716722,24.98903181,YLR264C-A,336,84.08650399,724.8836551,not_preferential,
YMR297W,1599,228,133.3214825,83.37803786,YMR297W,4585,1147.430419,718.0415639,not_preferential,
YLR180W,1149,0,0,0,YLR180W,3287,822.5962459,716.5472525,not_preferential,
YJL026W,1200,4,2.338973378,1.949144482,YJL026W,3405,852.1266253,710.6977692,not_preferential,
YJR121W,1536,57,33.33037063,21.69946005,YJR121W,4356,1090.121462,710.1768485,not_preferential,
YJR139C,1080,27,15.7880703,14.61858361,YJR139C,3055,764.5365169,708.5602567,not_preferential,
YLR043C,312,366,214.0160641,685.9489233,YLR043C,878,219.7260432,706.5146083,not_preferential,
YDR454C,564,83,48.53369759,86.0526553,YDR454C,1586,396.9083194,704.988134,not_preferential,
YIL051C,438,3,1.754230033,4.0050914,YIL051C,1231,308.0669238,704.9586358,not_preferential,
YMR243C,1329,15,8.771150167,6.599812014,YMR243C,3723,931.7084951,701.5877222,not_preferential,
YLR286C,1689,497,290.6174422,172.064797,YLR286C,4728,1183.217235,700.9580774,not_preferential,
YJR077C,936,22,12.86435358,13.7439675,YJR077C,2605,651.9206634,697.2413512,not_preferential,
YDL095W,2454,39,22.80499043,9.292987137,YDL095W,908,227.2337667,697.0360943,not_preferential,
YPR016C,738,2,1.169486689,1.58467031,YPR016C,2046,512.0267475,694.7445692,not_preferential,
YFR044C,1446,119,69.58445799,48.1220318,YFR044C,4007,1002.781612,693.9665132,not_preferential,
YPR028W,676,2,1.169486689,1.730009895,YPR028W,1869,467.7311784,692.9350792,not_preferential,
YOR234C,851,463,270.7361685,318.1388584,YOR234C,2353,588.8557854,692.7715122,not_preferential,
YHR063W-A,336,8,4.677946756,13.92246058,YHR063W-A,927,231.9886583,692.5034577,not_preferential,
YNL030W,312,34,19.88127371,63.72203113,YNL030W,860,215.221409,692.0302541,not_preferential,
YGL253W,1461,6,3.508460067,2.401410039,YGL253W,4030,1008.537533,690.7791322,not_preferential,
YDL212W,633,9,5.2626901,8.313886414,YDL212W,1727,432.1946202,683.8522472,not_preferential,
YBR249C,1113,16,9.355893511,8.406013936,YBR249C,3017,755.0267338,678.9808757,not_preferential,
YOR224C,441,4,2.338973378,5.303794507,YOR224C,1192,298.3068832,677.9701891,not_preferential,
YKL156W,600,99,57.8895911,96.48265183,YKL156W,1614,403.9155281,674.3164075,not_preferential,
YPL238C,390,258,150.8637829,386.8302125,YPL238C,1047,262.0195526,673.5721147,not_preferential,
YDR158W,1098,4,2.338973378,2.130212548,YDR158W,2933,734.0051078,669.1021949,not_preferential,
YCR034W,1044,118,68.99971465,66.09168069,YCR034W,2764,691.7115983,663.1942457,not_preferential,
YHR182C-A,474,19,11.11012354,23.43907921,YHR182C-A,1241,310.5694984,656.595134,not_preferential,
YEL033W,420,16,9.355893511,22.27593693,YEL033W,1099,275.0329401,656.4031984,not_preferential,
YGR020C,357,0,0,0,YGR020C,933,233.490203,655.8713569,not_preferential,
YER055C,894,5,2.923716722,3.270376647,YER055C,2340,585.6024385,655.769808,not_preferential,
YLL050C,611,45,26.3134505,43.06620376,YLL050C,1578,394.9062598,647.3873112,not_preferential,
YHR143W,978,63,36.8388307,37.66751605,YHR143W,2506,627.1451756,641.9090845,not_preferential,
YHR007C,1593,2,1.169486689,0.734141048,YHR007C,4068,1018.047316,639.4769574,not_preferential,
YOR331C,558,5,2.923716722,5.239635703,YOR331C,1420,355.3655823,637.9992502,not_preferential,
YLR372W,1038,14,8.186406822,7.886711775,YLR372W,2629,657.9268422,634.452114,not_preferential,
YCL009C,930,0,0,0,YCL009C,2340,585.6024385,630.3578455,not_preferential,
YPR183W,804,1,0.584743344,0.727292717,YPR183W,2022,506.0205687,630.1626011,not_preferential,
YIL047C,2709,45,26.3134505,9.713344592,YIL047C,918,229.7363413,624.283536,not_preferential,
YPR145W,1719,13,7.601663478,4.422142803,YPR145W,4252,1064.094687,619.3799112,not_preferential,
YLR286W-A,135,56,32.74562729,242.5602021,YLR286W-A,330,82.58495928,616.3056662,not_preferential,
YGR037C,264,18,10.5253802,39.86886439,YGR037C,641,160.415027,609.9430683,not_preferential,
YER120W,735,23,13.44909692,18.29809105,YER120W,1776,444.4572354,605.5275686,not_preferential,
YKL192C,378,11,6.432176789,17.01634071,YKL192C,908,227.2337667,602.7420868,not_preferential,
YIL043C,855,8,4.677946756,5.471282755,YIL043C,2047,512.277005,599.8559777,not_preferential,
YJL008C,1707,21,12.27961023,7.193679106,YJL008C,776,194.199783,595.7048559,not_preferential,
YGR285C,1302,58,33.91511398,26.04847464,YGR285C,3085,772.0442405,593.4237052,not_preferential,
YGL200C,612,3,1.754230033,2.866388943,YGL200C,1438,359.8702165,588.9856244,not_preferential,
YGR180C,1038,52,30.40665391,29.29350088,YGR180C,2418,605.1225198,583.5318417,not_preferential,
YMR307C-A,195,2,1.169486689,5.997367635,YMR307C-A,452,113.1163685,583.0740642,not_preferential,
YFR055W,1023,219,128.0587924,125.1796602,YFR055W,847,211.9680621,576.0001689,not_preferential,
YKR042W,1098,1,0.584743344,0.532553137,YKR042W,2518,630.148265,574.4286828,not_preferential,
YMR194W,766,86,50.28792762,65.65003606,YMR194W,1729,432.6951351,565.6145557,not_preferential,
YPL218W,712,97,56.72010441,79.66306799,YPL218W,1601,400.6621812,563.5192422,not_preferential,
YHR019C,1665,39,22.80499043,13.69669095,YHR019C,3726,932.4592675,560.3721559,not_preferential,
YBR127C,1554,11,6.432176789,4.139109903,YBR127C,3458,865.3902702,557.2377786,not_preferential,
YDR224C,396,98,57.30484776,144.7092115,YDR224C,879,219.9763006,556.9020269,not_preferential,
YJL026C-A,222,2,1.169486689,5.267958058,YJL026C-A,491,122.8764091,556.0018512,not_preferential,
YDR399W,666,13,7.601663478,11.41390913,YDR399W,1472,368.3789699,553.9533381,not_preferential,
YJR048W,330,2,1.169486689,3.543899057,YJR048W,721,180.4356231,548.4365445,not_preferential,
YGL105W,1131,46,26.89819384,23.78266476,YGL105W,2471,618.3861648,547.2443936,not_preferential,
YDL208W,471,14,8.186406822,17.3809062,YDL208W,1021,255.5128589,543.6443805,not_preferential,
YBR067C,633,0,0,0,YBR067C,1370,342.8527097,542.4884648,not_preferential,
YLR406C,691,121,70.75394468,102.3935524,YLR406C,1495,374.1348913,542.2244801,not_preferential,
YGL255W,1131,3,1.754230033,1.551043354,YGL255W,2436,609.6271539,539.4930566,not_preferential,
YHR039C-A,507,28,16.37281364,32.29351804,YHR039C-A,1084,271.2790784,536.1246608,not_preferential,
YDR529C,384,0,0,0,YDR529C,814,203.7095662,531.878763,not_preferential,
YBR221C,1101,0,0,0,YBR221C,2323,581.3480618,528.498238,not_preferential,
YML126C,1476,19,11.11012354,7.527183973,YML126C,3113,779.0514492,528.170474,not_preferential,
YER019C-A,267,22,12.86435358,48.18109954,YER019C-A,560,140.1441733,526.8577944,not_preferential,
YBR068C,1830,13,7.601663478,4.153914469,YBR068C,3840,960.988617,525.4175052,not_preferential,
YDR133C,336,24,14.03384027,41.76738175,YDR133C,698,174.6797017,521.4319455,not_preferential,
YER044C,447,34,19.88127371,44.4771224,YER044C,929,232.4891732,521.2761732,not_preferential,
YNL104C,1860,6,3.508460067,1.886268853,YNL104C,3867,967.7455683,520.5731943,not_preferential,
YGR106C,798,1864,1089.961594,1365.866659,YGR106C,1648,412.4242815,517.4708676,not_preferential,
YDR487C,627,9,5.2626901,8.393445136,YDR487C,1289,322.5818561,515.3064794,not_preferential,
YAR002C-A,660,136,79.52509485,120.4925679,YAR002C-A,1349,337.5973032,512.2872583,not_preferential,
YMR058W,1911,48,28.06768053,14.68743094,YMR058W,3875,969.7476279,507.7212711,not_preferential,
YPL271W,189,24,14.03384027,74.2531231,YPL271W,379,94.84757444,504.5083747,not_preferential,
YLR388W,664,2134,1247.842297,1879.280568,YLR388W,1333,333.593184,503.1571403,not_preferential,
YPL234C,495,113,66.07599792,133.4868645,YPL234C,993,248.5056502,503.0478749,not_preferential,
YPR113W,663,11,6.432176789,9.701624116,YPR113W,1324,331.3408669,500.5149047,not_preferential,
YOL092W,927,7,4.093203411,4.41553766,YOL092W,1845,461.7249996,498.6231097,not_preferential,
YHL034C,885,594,347.3375466,392.4718041,YHL034C,911,227.9845391,494.5434688,not_preferential,
YLR354C,1008,43,25.14396381,24.94440854,YLR354C,1989,497.7620727,494.301959,not_preferential,
YLR375W,1032,62,36.25408736,35.12992961,YLR375W,764,191.1966936,491.5082098,not_preferential,
YNL142W,1500,189,110.5164921,73.6776614,YNL142W,2941,736.0071674,490.9987774,not_preferential,
YPR163C,1311,102,59.64382113,45.49490552,YPR163C,2544,636.6549588,485.9961517,not_preferential,
YDR510W,306,10,5.847433445,19.10925962,YDR510W,584,146.1503522,479.1814825,not_preferential,
YHR005C-A,282,33,19.29653037,68.42741265,YHR005C-A,536,134.1379945,477.3594109,not_preferential,
YML052W,909,22,12.86435358,14.15220416,YML052W,1726,431.9443628,475.7096506,not_preferential,
YGL225W,1014,145,84.78778495,83.61714492,YGL225W,1925,481.7455958,475.5632732,not_preferential,
YDR456W,1902,571,333.8884497,175.5459778,YDR456W,583,145.9000947,473.7016062,not_preferential,
YOL030W,1455,17,9.940636856,6.832052822,YOL030W,2732,683.7033598,470.2223933,not_preferential,
YBL030C,957,16,9.355893511,9.776273261,YBL030C,1796,449.4623844,470.1489377,not_preferential,
YNL066W,1621,10,5.847433445,3.607300089,YNL066W,3029,758.0298232,467.9196439,not_preferential,
YOR020C,321,849,496.4470994,1546.564173,YOR020C,598,149.6539565,467.6686141,not_preferential,
YBR093C,1404,14,8.186406822,5.83077409,YBR093C,2616,654.6734954,466.6240166,not_preferential,
YER087C-B,249,22,12.86435358,51.66407059,YER087C-B,461,115.3686855,465.1963126,not_preferential,
YDL125C,588,0,0,0,YDL125C,1090,272.7806231,464.7029354,not_preferential,
YDR086C,243,102,59.64382113,245.4478236,YDR086C,445,111.3645663,460.1841583,not_preferential,
YGR189C,1524,20,11.69486689,7.673797171,YGR189C,2790,698.2182921,458.4493054,not_preferential,
YLR413W,2028,8,4.677946756,2.30667986,YLR413W,4094,1024.55401,454.9529351,not_preferential,
YBR162W-A,198,1,0.584743344,2.953249214,YBR162W-A,356,89.09165304,452.2418936,not_preferential,
YLR153C,2052,65,38.00831739,18.52257183,YLR153C,3696,924.9515439,450.9758868,not_preferential,
YLR194C,765,2,1.169486689,1.52874077,YLR194C,1367,342.1019374,447.7774049,not_preferential,
YLR378C,1443,80,46.77946756,32.41820343,YLR378C,2564,641.6601078,444.9792703,not_preferential,
YDR002W,606,34,19.88127371,32.80738236,YDR002W,1073,268.5262464,443.8450353,not_preferential,
YMR226C,804,72,42.1015208,52.36507562,YMR226C,1419,355.1153249,442.235772,not_preferential,
YDL067C,180,130,76.01663478,422.3146377,YDL067C,316,79.08135494,441.795279,not_preferential,
YGR124W,1719,35,20.46601706,11.90576908,YGR124W,2991,748.52004,435.6926892,not_preferential,
YBR287W,1284,46,26.89819384,20.9487491,YBR287W,2231,558.3243762,435.1709869,not_preferential,
YMR146C,1044,15,8.771150167,8.401484834,YMR146C,1812,453.4665037,434.7713362,not_preferential,
YHR089C,618,69,40.34729077,65.28687826,YHR089C,1065,266.5241868,431.9678878,not_preferential,
YBR283C,1473,252,147.3553228,100.0375579,YBR283C,2531,633.4016119,430.3000081,not_preferential,
YPR165W,630,59,34.49985732,54.76167829,YPR165W,1081,270.528306,430.0926963,not_preferential,
YNL052W,462,3510,2052.449139,4442.530604,YNL052W,792,198.2039023,429.9433889,not_preferential,
YPR187W,544,273,159.634933,293.4465681,YPR187W,930,232.7394307,428.6177361,not_preferential,
YLR379W,375,45,26.3134505,70.16920133,YLR379W,637,159.4139971,426.2406341,not_preferential,
YPR036W,1437,309,180.6856934,125.7381304,YPR036W,2444,611.6292136,425.9256362,not_preferential,
YDR321W,1146,140,81.86406822,71.43461451,YDR321W,1931,483.2471405,422.0499044,not_preferential,
YDL015C,933,157,91.80470508,98.39732592,YDL015C,1567,392.1534278,420.7654805,not_preferential,
YHR163W,750,30,17.54230033,23.38973378,YHR163W,1258,314.8238751,420.3256009,not_preferential,
YMR011W,1626,5,2.923716722,1.798103765,YMR011W,2729,682.9525875,420.2785154,not_preferential,
YPR069C,882,123,71.92343137,81.54584055,YPR069C,1478,369.8805146,419.8416738,not_preferential,
YJL143W,477,12,7.016920133,14.71052439,YJL143W,795,198.9546746,417.9720055,not_preferential,
YDR497C,1755,1394,815.1322222,464.4628047,YDR497C,2909,727.9989289,415.0507006,not_preferential,
YNL111C,363,5,2.923716722,8.054316039,YNL111C,600,150.1544714,414.7913575,not_preferential,
YGL202W,1503,1,0.584743344,0.389050795,YGL202W,2485,621.8897691,414.0411246,not_preferential,
YKR043C,816,3,1.754230033,2.149791708,YKR043C,1344,336.346016,412.6944981,not_preferential,
YDR188W,1641,1534,896.9962904,546.6156553,YDR188W,853,213.4696069,412.1034881,not_preferential,
YER089C,1395,84,49.11844093,35.21035192,YER089C,528,132.1359348,409.0895816,not_preferential,
YOR204W,1815,161,94.14367846,51.86979529,YOR204W,2948,737.7589695,406.7028498,not_preferential,
YBL068W,981,63,36.8388307,37.55232487,YBL068W,383,95.84860425,406.1381536,not_preferential,
YPR181C,2307,444,259.6260449,112.538381,YPR181C,3737,935.2120994,405.5559841,not_preferential,
YER165W,1734,39,22.80499043,13.15166692,YER165W,2782,696.2162324,401.7404688,not_preferential,
YKR057W,586,140,81.86406822,139.6997751,YKR057W,932,233.2399456,398.7007617,not_preferential,
YMR083W,1128,74,43.27100749,38.36082224,YMR083W,1794,448.9618695,398.3690058,not_preferential,
YNL112W,2643,6176,3611.374895,1366.392318,YNL112W,4188,1048.07821,396.6987928,not_preferential,
YHR020W,2067,8,4.677946756,2.263157598,YHR020W,3267,817.5910968,395.7362521,not_preferential,
YFL032W,321,4,2.338973378,7.286521426,YFL032W,505,126.3800134,394.937542,not_preferential,
YBR109C,444,100,58.47433445,131.6989515,YBR109C,699,174.9299592,394.8757544,not_preferential,
YJL121C,717,44,25.72870716,35.88383146,YJL121C,1124,281.2893764,392.8622576,not_preferential,
YML056C,1983,89,52.04215766,26.24415414,YML056C,3104,776.7991321,391.9269082,not_preferential,
YER057C,390,9,5.2626901,13.49407718,YER057C,609,152.4067885,391.79123,not_preferential,
YFL041W,1869,24,14.03384027,7.508742786,YFL041W,298,74.5767208,390.4540356,not_preferential,
YFL038C,621,400,233.8973378,376.6462766,YFL038C,957,239.4963819,386.2844869,not_preferential,
YDR510C-A,117,5,2.923716722,24.98903181,YDR510C-A,179,44.79608397,386.1731377,not_preferential,
YKL156C-A,117,34,19.88127371,169.9254163,YKL156C-A,179,44.79608397,386.1731377,not_preferential,
YNR043W,1191,8,4.677946756,3.927747066,YNR043W,1836,459.4726825,386.1114979,not_preferential,
YLR027C,1257,63,36.8388307,29.30694566,YLR027C,1900,475.4891595,378.5741716,not_preferential,
YLR100W,1044,1,0.584743344,0.560098989,YLR100W,1571,393.1544576,376.9457887,not_preferential,
YPR035W,1113,127,74.26240475,66.72273562,YPR035W,1667,417.1791731,375.1611269,not_preferential,
YHR215W,1404,11,6.432176789,4.581322499,YHR215W,2086,522.0370456,372.0862763,not_preferential,
YKL181W,1284,3111,1819.136545,1416.77301,YKL181W,1900,475.4891595,370.607295,not_preferential,
YJR073C,621,28,16.37281364,26.36523936,YJR073C,909,227.4840242,366.9097164,not_preferential,
YMR203W,1164,138,80.69458153,69.32524187,YMR203W,1690,422.9350945,363.6587227,not_preferential,
YPL211W,546,13,7.601663478,13.92246058,YPL211W,790,197.7033874,362.7585089,not_preferential,
YJR070C,978,192,112.2707221,114.7962394,YJR070C,1408,352.3624929,360.6576181,not_preferential,
YPR062W,477,16,9.355893511,19.61403252,YPR062W,683,170.92584,359.0878991,not_preferential,
YEL001C,678,78,45.60998087,67.27135821,YEL001C,968,242.2492139,357.8274947,not_preferential,
YDR156W,414,2,1.169486689,2.824847075,YDR156W,590,147.6518969,357.5106462,not_preferential,
YGL148W,1131,6,3.508460067,3.102086708,YGL148W,1606,401.9134685,355.6756358,not_preferential,
YCL054W,2526,11,6.432176789,2.546388277,YCL054W,122,30.53140919,355.0163859,not_preferential,
YDR353W,960,165,96.48265183,100.5027623,YDR353W,1360,340.3501352,354.9010795,not_preferential,
YPL198W,1551,136,79.52509485,51.27343317,YPL198W,2192,548.5643356,353.9124746,not_preferential,
YLR058C,1410,172,100.5758552,71.33039379,YLR058C,1984,496.5107855,352.3852274,not_preferential,
YML048W,1212,262,153.2027562,126.4049144,YML048W,1703,426.1884414,351.9310003,not_preferential,
YGR060W,930,8,4.677946756,5.030050275,YGR060W,1304,326.3357179,351.2763379,not_preferential,
YER036C,1833,8,4.677946756,2.552071334,YER036C,2555,639.4077908,349.0217198,not_preferential,
